cc_id,type,number,ccv,expire
45781,Maestro,4966262498963538019,080,05/22
47558,JCB 16 digit,4760998305876614,444,10/27
87776,Mastercard,3510256896080624,915,05/22
58067,American Express,4995190485880031,145,07/25
21689,VISA 19 digit,4744194606520,397,09/25
68035,JCB 15 digit,6555664223430660,081,07/28
11460,Maestro,180023334939430,758,12/28
47682,JCB 16 digit,4045659057185359,730,12/28
38848,Discover,4439801473672040,605,09/23
13146,JCB 15 digit,2520950542813301,493,08/23
78318,Maestro,6574916220368690,567,12/26
56422,Maestro,2298636085375218,400,06/24
68200,Mastercard,30308721106582,4701,11/29
61381,JCB 16 digit,4636385544371749366,289,10/23
80126,VISA 19 digit,346321251210244,390,07/31
19677,American Express,349295509603359,842,08/25
63532,VISA 16 digit,2593553909695105,034,04/24
37478,JCB 16 digit,676152374507,913,07/27
30473,JCB 16 digit,2263050765033744,759,06/26
88453,American Express,567368976542,193,05/24
90693,JCB 16 digit,6572791972926199,896,02/27
20749,VISA 13 digit,5466639816192737,577,05/25
32923,JCB 16 digit,4330571130100,881,06/23
83476,Diners Club / Carte Blanche,4829791973777886,214,05/29
44073,JCB 16 digit,630400420679,4949,05/29
64459,JCB 15 digit,30215877708337,633,09/23
71289,VISA 16 digit,180045547262565,4908,08/27
22204,JCB 16 digit,4736863159409814089,5529,04/24
61468,Mastercard,3500259049171136,807,03/26
47825,American Express,3530618728342306,836,07/30
49687,Mastercard,4415584879056,416,07/25
77999,VISA 19 digit,6011561659418342,094,12/22
99175,JCB 16 digit,4657946358374,824,08/29
88675,VISA 16 digit,2235157147333497,912,05/31
50967,Maestro,376196610653265,212,11/28
83787,Discover,4785954168467259191,643,08/29
18452,VISA 16 digit,30321961460346,459,01/25
64745,Mastercard,4112545893352857,518,06/30
88361,Mastercard,30271492455580,026,02/25
26088,VISA 16 digit,30540072018673,084,12/25
94341,VISA 16 digit,4339228869268423417,257,07/30
84792,JCB 15 digit,180033270536454,562,08/24
79465,JCB 16 digit,6592984413717592,977,01/28
75565,VISA 13 digit,4226609975144862468,260,02/22
12369,VISA 16 digit,180067679146036,945,11/30
15183,VISA 16 digit,3562643547466426,878,06/24
37998,JCB 16 digit,180057078532324,639,09/24
59981,JCB 15 digit,375718493914570,999,05/22
74412,Diners Club / Carte Blanche,2333801027588966,749,09/28
41493,JCB 16 digit,345133874658456,471,01/27
93524,VISA 16 digit,2272503159366764,865,12/27
56661,JCB 16 digit,4669594488685583,870,07/26
10917,JCB 15 digit,4678469711454413,317,01/30
74204,VISA 13 digit,3514568198568312,329,04/30
98284,Discover,6562850321977337,640,09/29
78009,VISA 16 digit,3532460878309324,957,10/27
27248,American Express,213107563318985,632,06/27
94127,Maestro,180082155093701,494,01/31
90473,VISA 16 digit,4154283359897628979,494,02/27
52487,VISA 16 digit,379172883566556,266,04/25
53090,VISA 16 digit,213116498674560,764,11/26
30163,VISA 16 digit,4917177853572006,496,02/30
47282,VISA 13 digit,378661705469305,554,12/23
37630,VISA 16 digit,180088682262867,256,12/25
32999,JCB 16 digit,4177954907134065,375,04/26
98337,JCB 15 digit,4801039479982,212,02/28
78586,VISA 16 digit,3533699612810910,229,02/25
74208,VISA 19 digit,6556704861159574,114,05/25
45510,VISA 16 digit,676169326110,584,01/29
69743,VISA 19 digit,6552323034288477,2978,07/31
70816,Diners Club / Carte Blanche,6525011112149208,798,09/25
20663,American Express,6011226096005421,035,11/26
73961,VISA 16 digit,3511430438290764,4575,04/23
56215,JCB 16 digit,4854325974212482,869,05/28
57281,Mastercard,4252679060387,227,08/29
29253,Diners Club / Carte Blanche,2625881876283197,898,11/29
22870,JCB 15 digit,6531930063666476,717,01/25
78037,VISA 19 digit,4452972236835439079,787,06/22
38268,Discover,3576648514882368,393,07/27
62728,JCB 16 digit,3579482340907802,743,03/27
21219,VISA 16 digit,180078748301254,076,01/25
35565,JCB 16 digit,3511830640367989,055,12/23
82580,VISA 13 digit,4479409673164361,172,09/25
85948,Mastercard,4588440717278592,040,05/28
76352,VISA 19 digit,4508914956366992,332,10/25
38524,Discover,4378936570001256,718,07/27
61536,JCB 16 digit,4092692269442617,842,06/27
15738,VISA 16 digit,4370290806382,315,09/30
51600,JCB 16 digit,3523367298860938,412,09/23
81021,Diners Club / Carte Blanche,6011802145067313,003,07/22
45860,VISA 16 digit,4256299538102,769,06/26
52192,VISA 19 digit,30504604888797,594,11/24
63437,Mastercard,4866917597257811122,856,02/28
92276,Diners Club / Carte Blanche,213128188212908,634,11/23
50403,Discover,36122268902012,318,04/29
89300,Discover,6011465693634734,115,12/30
45326,JCB 15 digit,4029840653749505,957,03/22
13860,VISA 16 digit,30129453173586,098,03/24
88662,JCB 16 digit,639006321892,807,03/31
57901,JCB 16 digit,30131277209604,246,03/27
57332,VISA 19 digit,2718665074150656,893,10/28
67400,JCB 15 digit,3559070277006963,799,08/28
88185,VISA 16 digit,4564523826903107,357,01/23
98635,Diners Club / Carte Blanche,4344192508716935,452,02/30
19875,VISA 19 digit,377261146766020,133,05/22
16677,VISA 19 digit,4684095042697461,194,12/30
21106,American Express,2704765572704180,252,06/27
29192,VISA 13 digit,4143547314373420024,863,02/27
58734,JCB 15 digit,4622532372023,488,06/29
39210,American Express,3505320378510487,527,08/27
52397,Maestro,6011584277370844,616,01/29
30845,JCB 16 digit,36959378606789,768,10/26
28110,JCB 16 digit,38259086611132,497,08/25
50667,VISA 16 digit,6536312954675566,248,07/25
29657,VISA 19 digit,4709046570454230,459,11/28
30143,JCB 15 digit,3574654659330710,453,05/30
86391,VISA 16 digit,675967191395,190,12/30
53981,VISA 19 digit,4862283527119482,389,11/31
40438,JCB 16 digit,4279528053260374,194,02/26
91507,Mastercard,4606995803387166410,442,01/31
88497,VISA 16 digit,213127108694518,944,04/30
38285,Maestro,346764211213289,951,03/28
75009,Maestro,30256852733429,814,12/27
56420,Diners Club / Carte Blanche,676137033228,543,03/27
25115,VISA 19 digit,565431898164,795,02/23
74745,VISA 16 digit,4188742981663126,395,10/29
67168,JCB 16 digit,676399418067,335,01/30
15170,VISA 13 digit,4173562278432184,601,04/26
71084,JCB 15 digit,2715227142658484,378,06/29
25363,American Express,4409289699348941253,078,11/25
74447,JCB 16 digit,4910140731919572,582,12/23
42123,Maestro,38149827608366,761,08/23
37262,JCB 16 digit,2461782319118171,780,05/29
78869,VISA 13 digit,3542369470464387,805,01/30
27052,VISA 16 digit,180032138896837,926,10/31
58105,VISA 16 digit,5587587652851086,832,03/23
43370,Discover,501809437442,629,07/28
70101,JCB 16 digit,3561259813763502,581,09/31
83164,JCB 16 digit,371667049490730,823,01/29
37338,JCB 16 digit,060497689442,352,07/28
85012,Mastercard,6576723531006425,070,04/31
72858,VISA 16 digit,4644065418859840271,652,07/24
50199,JCB 16 digit,4914281448637,452,03/24
35865,Maestro,4069916960319389,193,08/22
76173,VISA 19 digit,213167230752545,235,06/22
65764,Mastercard,4496604231450240210,590,01/26
64113,VISA 13 digit,4193044927426574,055,06/22
85486,VISA 16 digit,213139819449850,8507,12/28
28935,VISA 13 digit,4233654244253,472,05/29
88577,Discover,676299036886,554,11/31
45938,VISA 19 digit,180061138811504,789,07/23
12774,VISA 13 digit,4335214213222495,865,11/27
69159,Diners Club / Carte Blanche,2494887963807879,269,08/25
64479,Mastercard,36111368973353,224,05/24
15923,VISA 13 digit,377411893962930,6799,09/22
81281,VISA 13 digit,3572031874825372,506,10/29
54563,VISA 19 digit,4300534092754,597,06/24
89631,VISA 13 digit,378328830831185,731,02/31
98136,VISA 16 digit,3521817531265404,184,01/26
61114,American Express,30305386115833,461,05/29
42012,Mastercard,4601068580068,961,03/28
64250,VISA 19 digit,6011306398031042,353,11/29
92708,American Express,4537513182704755,380,08/23
10112,VISA 16 digit,3562158460681810,993,06/27
22779,Discover,5497229719141941,952,08/29
22700,VISA 16 digit,630404403895,366,11/26
78202,Maestro,374413947579580,180,05/27
96647,VISA 16 digit,3538139650561773,786,04/24
57440,VISA 16 digit,6591653788651238,108,04/31
17769,Maestro,213130185398003,406,03/28
85411,Mastercard,376910916910017,356,02/28
33082,VISA 16 digit,4347734122782,291,10/30
93146,VISA 16 digit,6504896888002622,541,01/27
86068,VISA 16 digit,30463464485998,159,06/26
15558,VISA 19 digit,564210369869,5785,12/26
60395,Discover,4255075711425068184,119,01/29
28263,Diners Club / Carte Blanche,3597904760205191,2800,12/29
60953,JCB 16 digit,3561955492551114,233,09/23
89242,JCB 15 digit,4228169498505487,797,02/26
63984,VISA 16 digit,582201628770,839,10/27
73534,VISA 19 digit,30082710064843,305,07/24
14834,JCB 16 digit,3588498961196201,195,09/31
84374,Discover,30189411215044,986,04/29
23343,JCB 15 digit,3588352578863416,225,01/25
99616,Maestro,3546398268578674,005,03/24
65701,Mastercard,4463167668609443667,6289,02/29
61907,Mastercard,213102118136875,029,08/31
44706,VISA 16 digit,3511955973522502,464,11/24
46754,Mastercard,4123310593201274599,405,05/28
58933,Discover,589456282260,025,04/25
44256,JCB 16 digit,2235550986838370,178,08/24
99252,VISA 16 digit,4456236332359,034,07/28
71218,Mastercard,213185429864475,378,02/31
13306,VISA 13 digit,3585260503090091,710,03/24
24855,Diners Club / Carte Blanche,3562419647241575,541,01/30
30622,Diners Club / Carte Blanche,4696265029123163,201,07/26
60750,VISA 19 digit,639059900832,197,10/27
67594,Discover,213167625386024,921,04/27
13210,JCB 16 digit,4263326362253026,892,08/26
44230,VISA 16 digit,6011027053672025,106,11/25
77079,JCB 16 digit,6587514308387305,9942,02/22
56316,Mastercard,370769582146728,665,01/28
75698,JCB 16 digit,4309001174487783,819,08/24
13540,Mastercard,6011633649005313,320,07/27
76582,JCB 16 digit,2257895781751937,231,03/26
88498,VISA 16 digit,4711061281611206,264,06/29
79352,American Express,30260144249459,997,03/22
30621,VISA 13 digit,4075233303383896,776,01/27
33197,VISA 13 digit,4647380568349,882,05/30
93169,Maestro,4093532221105358,722,07/23
93060,VISA 16 digit,3544028057917104,699,03/26
73336,VISA 16 digit,4472682810500649409,096,05/25
37200,Mastercard,4354709043244177,480,04/28
80766,Diners Club / Carte Blanche,377228855103620,601,06/27
44498,Maestro,6535696642413922,097,09/27
58107,VISA 16 digit,345021375549094,396,08/29
83602,JCB 16 digit,30491297253879,169,04/24
97371,American Express,5371037528825385,2173,09/27
65214,VISA 16 digit,4566984816054,303,05/25
55414,JCB 16 digit,4961278105811211045,978,06/22
55755,JCB 16 digit,180010620110362,993,07/26
79281,JCB 16 digit,180007673614241,304,06/24
71383,JCB 16 digit,4045624938498272,137,07/22
94292,VISA 16 digit,213151062798164,006,11/25
56790,Mastercard,4643377372315280,616,06/28
69369,VISA 16 digit,213122595233078,171,12/31
44343,VISA 13 digit,571020795571,278,04/30
92998,JCB 16 digit,4709167771105414509,277,11/26
36300,VISA 16 digit,6011625278645526,793,02/27
72936,VISA 19 digit,3557961784218962,436,10/22
43074,Mastercard,2713407561385254,421,04/24
86170,JCB 16 digit,2720895226928883,013,06/23
95867,VISA 19 digit,6011493324900290,314,06/31
70270,JCB 16 digit,676168903679,361,09/26
14507,Maestro,4396541014646274,011,06/25
18166,American Express,30572797959998,708,05/24
77167,JCB 16 digit,30192561130799,824,10/23
93276,JCB 15 digit,4007528451293026133,954,09/23
26242,Maestro,4720561848771152,332,07/29
12516,Maestro,2686931044443912,890,05/31
58127,Maestro,3590013879652702,250,12/24
95895,Discover,3542941584966802,897,03/25
43280,VISA 13 digit,213175015394599,746,12/24
46405,American Express,6011384457707117,133,03/28
92481,JCB 16 digit,30310305572924,156,10/22
15920,Diners Club / Carte Blanche,4064876697652574,978,06/27
27020,American Express,2713209251002011,392,03/25
34425,VISA 16 digit,2264283861006400,534,07/25
49525,VISA 19 digit,2284934028087073,070,10/24
39179,Discover,4439723940559304158,119,01/31
38705,JCB 16 digit,341277922589942,279,07/31
81640,Maestro,30095855210526,511,05/27
72370,JCB 15 digit,180064792734921,058,03/29
54984,JCB 15 digit,4086965282712325,230,01/32
76858,VISA 16 digit,376454062582288,106,08/25
48975,Maestro,30328228029921,068,05/26
98533,JCB 15 digit,4989468572004157437,956,09/26
14384,VISA 16 digit,4624299738883749,500,01/28
75276,Maestro,2713508241270863,233,02/25
77707,JCB 16 digit,4243248096080662,653,01/27
33782,Diners Club / Carte Blanche,2667533061265013,449,07/25
15843,Maestro,6553649358000521,767,05/24
81637,VISA 16 digit,6011164403974908,233,06/30
91214,Discover,6562667869310816,299,05/29
99857,JCB 15 digit,4563102188839,001,08/26
24311,JCB 16 digit,3550229260314557,820,01/24
90791,VISA 16 digit,3505080605613088,811,08/24
77750,Discover,4563870998641,7880,01/24
46160,Mastercard,4006313929729716,968,05/24
93497,American Express,639045894586,050,07/30
39694,VISA 19 digit,6526194611855464,926,12/29
65494,VISA 16 digit,378864794746043,962,11/26
64028,Maestro,6011536317975347,501,01/26
34620,Maestro,180047888731547,036,11/31
25587,Diners Club / Carte Blanche,6011122594543122,506,10/30
38016,JCB 16 digit,2250109261194247,225,10/29
21203,VISA 16 digit,4407945123368807732,266,08/29
30584,JCB 16 digit,4174702181971030,216,07/24
15882,Mastercard,676380478054,881,05/28
66216,Mastercard,4541524015400,169,02/28
23404,Discover,30348503261023,8833,10/31
32406,Maestro,213182195009971,482,02/24
80432,American Express,180079566863003,612,07/23
36850,JCB 16 digit,4274724546534393,209,02/24
78455,VISA 16 digit,5328021253441109,889,08/30
97520,Diners Club / Carte Blanche,2720200840850441,152,06/26
48675,VISA 16 digit,38875343317070,710,01/31
89328,VISA 19 digit,6011338258840147,161,03/30
59500,Maestro,379613833561551,291,04/31
76064,VISA 16 digit,3524382786428022,169,07/28
86018,JCB 15 digit,4646193317501505,290,06/26
25957,VISA 16 digit,5555427133242845,877,07/23
20737,American Express,30596204156211,709,09/29
47819,JCB 16 digit,2250402801867871,658,01/25
48546,VISA 13 digit,180078523186557,771,09/23
43906,Maestro,4858681507047209,683,05/26
87055,VISA 16 digit,5298771654251681,419,03/29
49825,Diners Club / Carte Blanche,371226497265977,897,01/24
74935,VISA 16 digit,4890589702919,605,08/31
45006,Discover,3513469864673760,050,06/23
98668,VISA 13 digit,2684579432790279,802,08/31
76552,JCB 16 digit,6011104309834285,390,05/31
47039,JCB 16 digit,3526484266168694,886,11/23
77233,JCB 16 digit,639061257064,766,09/25
15346,VISA 19 digit,30290566443124,6692,09/24
33767,JCB 15 digit,4620846460989,404,06/24
54325,VISA 13 digit,6011048590973692,916,02/30
47310,VISA 16 digit,370145383288508,263,05/22
56129,VISA 13 digit,4728518189105327,837,10/25
95636,Diners Club / Carte Blanche,38938470733996,617,08/28
40296,VISA 19 digit,6011915820800434,407,10/29
10721,JCB 15 digit,4491182865949343167,555,12/26
46953,Maestro,3541035090631553,947,12/23
83998,VISA 13 digit,5575711252674763,347,07/28
50523,Discover,2412161256588920,784,08/24
71375,VISA 16 digit,2223717307250569,868,03/31
30168,Diners Club / Carte Blanche,180010647459446,7809,05/29
38680,JCB 15 digit,3577246982138485,0000,03/25
77939,Mastercard,676350935224,9064,03/28
50253,VISA 16 digit,213138400331667,315,07/28
40076,VISA 16 digit,6552451740779446,535,12/30
17363,Discover,4763117956198067789,5861,04/24
73864,JCB 16 digit,4087223486357281273,385,12/22
53257,VISA 16 digit,2289578621527822,588,06/27
60736,JCB 15 digit,6531921086799683,410,03/29
11186,JCB 16 digit,3530535158300200,936,09/22
45447,JCB 16 digit,4183016368078,380,05/29
78161,JCB 15 digit,4058884601164070153,530,04/24
59409,Mastercard,345274931075746,346,06/23
20953,JCB 16 digit,30032942032688,165,09/23
32155,American Express,371073224473304,413,10/22
43314,JCB 16 digit,5288393803795328,591,05/28
81559,JCB 15 digit,4432875385657779276,273,05/31
52766,VISA 16 digit,4351834868017810107,753,04/23
11958,VISA 19 digit,6506337232777211,051,06/24
64507,VISA 16 digit,4096153101798993,953,09/23
87916,VISA 16 digit,3583896250835386,562,12/23
20051,American Express,4187568714951,942,06/22
78158,Discover,343814901721183,030,02/28
53371,VISA 13 digit,6011142427794502,5103,07/26
61739,American Express,4319786648981035,413,06/27
17693,American Express,373607193823342,717,02/22
51793,Discover,3521663024543893,212,09/22
64243,Maestro,4314699819951619,199,06/28
38430,VISA 13 digit,6011120958127755,501,11/31
48259,JCB 15 digit,2245422089051533,028,11/28
32601,VISA 13 digit,4396647466848826640,746,04/26
41083,Mastercard,4956437201337946,517,01/23
46243,Mastercard,4909788260914548,070,02/26
48392,VISA 16 digit,4872182777605,496,10/25
86522,VISA 19 digit,4098451864577075610,098,05/28
35662,Diners Club / Carte Blanche,4897864118184719,638,02/31
72750,VISA 16 digit,2720594541993926,853,05/25
59806,Diners Club / Carte Blanche,3566662893179868,394,03/31
73039,VISA 13 digit,4705804635245887220,500,02/23
62067,Diners Club / Carte Blanche,4054488122948429,0566,12/27
11046,Mastercard,213153508229226,409,12/27
52250,VISA 13 digit,4403048884888,193,09/24
77531,VISA 16 digit,3501795921970805,766,07/23
18403,Maestro,675934245886,865,10/24
